166.1419, 1176.842, 17.7
943.1886, 1355.854, 17.7
162.7649, 1541.281, 17.7
168.8873, 1172.085, 17.73333
943.3881, 1356.466, 17.73333
161.4446, 1535.228, 17.73333
170.6305, 1167.323, 17.76667
943.4571, 1356.493, 17.76667
160.4865, 1527.291, 17.76667
172.3372, 1164.76, 17.8
942.8094, 1357.694, 17.8
159.2973, 1521.011, 17.8
175.4523, 1161.41, 17.83333
943.8089, 1358.53, 17.83333
158.8938, 1513.313, 17.83333
176.6538, 1159.163, 17.86667
944.0192, 1359.915, 17.86667
158.6745, 1506.196, 17.86667
177.8405, 1157.544, 17.9
944.4349, 1361.463, 17.9
158.654, 1499.111, 17.9
179.5228, 1156.068, 17.93333
944.6484, 1363.486, 17.93333
159.0581, 1491.923, 17.93333
181.2628, 1153.956, 17.96667
944.5291, 1365.228, 17.96667
159.6672, 1484.519, 17.96667
183.4298, 1151.893, 18
946.0057, 1366.91, 18
160.1821, 1477.621, 18
185.4921, 1149.766, 18.03333
945.8692, 1368.962, 18.03333
161.5358, 1470.459, 18.03333
187.3777, 1146.837, 18.06667
946.4191, 1371.432, 18.06667
163.0166, 1463.241, 18.06667
191.2509, 1143.474, 18.1
946.6533, 1373.016, 18.1
164.9021, 1455.365, 18.1
194.0681, 1140.568, 18.13333
946.8605, 1375.626, 18.13333
166.9567, 1448.282, 18.13333
198.9886, 1136.194, 18.16667
947.2828, 1377.966, 18.16667
169.0372, 1441.539, 18.16667
201.1547, 1132.811, 18.2
947.5986, 1379.806, 18.2
171.7171, 1434.836, 18.2
203.4473, 1130.66, 18.23333
947.9238, 1380.95, 18.23333
174.6917, 1427.362, 18.23333
205.071, 1129.225, 18.26667
948.0498, 1382.944, 18.26667
177.6584, 1420.73, 18.26667
203.8543, 1128.914, 18.3
948.5327, 1384.88, 18.3
180.5335, 1414.306, 18.3
202.5147, 1129.508, 18.33333
947.9426, 1386.476, 18.33333
183.9586, 1407.671, 18.33333
201.0148, 1133.101, 18.36667
948.4879, 1388.119, 18.36667
187.6729, 1400.977, 18.36667
198.7413, 1134.328, 18.4
949.0029, 1390.592, 18.4
191.2387, 1394.742, 18.4
195.1873, 1136.499, 18.43333
195.1788, 1388.596, 18.43333
949.176, 1392.855, 18.43333
191.906, 1140.637, 18.46667
199.3763, 1382.448, 18.46667
949.1321, 1395.197, 18.46667
188.3204, 1145.465, 18.5
203.5058, 1376.742, 18.5
949.7136, 1397.171, 18.5
184.821, 1150.187, 18.53333
208.0606, 1371.18, 18.53333
949.9738, 1398.451, 18.53333
180.4103, 1153.991, 18.56667
212.3908, 1365.676, 18.56667
949.9866, 1400.701, 18.56667
176.9359, 1161.306, 18.6
217.3169, 1360.273, 18.6
950.0284, 1402.682, 18.6
171.3096, 1165.814, 18.63333
222.6424, 1355.181, 18.63333
950.029, 1404.183, 18.63333
166.5832, 1169.972, 18.66667
227.9384, 1350.142, 18.66667
949.5936, 1405.528, 18.66667
165.4442, 1173.722, 18.7
233.6401, 1345.533, 18.7
949.8607, 1406.099, 18.7
161.8959, 1178.301, 18.73333
239.7227, 1341.534, 18.73333
949.7926, 1405.244, 18.73333
160.8049, 1182.617, 18.76667
245.6973, 1337.477, 18.76667
949.179, 1404.2, 18.76667
156.9555, 1183.141, 18.8
251.8629, 1333.849, 18.8
949.0557, 1402.356, 18.8
155.1964, 1186.643, 18.83333
258.2997, 1330.454, 18.83333
948.7476, 1401.479, 18.83333
152.9584, 1188.827, 18.86667
264.1584, 1327.408, 18.86667
948.7795, 1400.722, 18.86667
150.9196, 1191.284, 18.9
271.0108, 1324.297, 18.9
948.3954, 1400.484, 18.9
149.2125, 1196.174, 18.93333
277.7808, 1321.413, 18.93333
948.5198, 1401.057, 18.93333
145.688, 1200.669, 18.96667
284.7415, 1318.762, 18.96667
949.5172, 1402.745, 18.96667
144.3567, 1204.255, 19
291.7916, 1316.565, 19
948.6823, 1405.087, 19
142.0914, 1206.135, 19.03333
298.6601, 1314.429, 19.03333
949.8553, 1407.925, 19.03333
141.7511, 1208, 19.06667
305.294, 1312.593, 19.06667
949.6652, 1410.165, 19.06667
142.4142, 1207.252, 19.1
311.9768, 1311.027, 19.1
950.1472, 1413.252, 19.1
143.8901, 1206.204, 19.13333
319.3429, 1309.316, 19.13333
950.3534, 1417.192, 19.13333
145.1588, 1203.338, 19.16667
326.5049, 1308.012, 19.16667
950.7312, 1420.104, 19.16667
146.1348, 1200.165, 19.2
333.6243, 1307.042, 19.2
950.6365, 1422.512, 19.2
149.3921, 1195.079, 19.23333
340.7264, 1306.458, 19.23333
950.1552, 1424.031, 19.23333
152.2568, 1191.74, 19.26667
347.9391, 1306.098, 19.26667
949.9772, 1422.852, 19.26667
153.5179, 1189.351, 19.3
355.1469, 1305.951, 19.3
949.9863, 1421.531, 19.3
